ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
234;1236;0;0;0;0;0;0;0;0
235;1254;0;0;0;0;0;0;0;0
235;1347;0;0;0;0;0;0;0;0
235;1348;1;0;0;0;1;0;1;0
235;1351;0;0;0;0;0;1;1;0
235;1367;1;1;0;0;0;0;1;0
235;1369;1;1;0;0;0;0;1;0
235;1373;0;0;0;0;0;0;2;0
235;1387;1;1;0;0;0;0;1;0
235;1446;1;0;0;0;0;0;2;0
235;1458;1;0;0;0;0;0;3;0
235;1480;0;0;0;0;0;0;3;0
235;1538;0;2;0;0;0;0;1;0
235;1551;1;1;0;0;0;0;1;0
236;1296;0;0;0;0;0;0;0;0
236;1308;1;0;0;0;0;0;1;0
236;1332;1;1;0;0;0;0;1;0
236;1340;0;0;0;0;0;0;1;0
236;1363;0;0;0;0;0;0;1;0
236;1375;0;0;0;0;0;0;1;0
236;1376;0;1;0;0;0;0;0;0
236;1377;1;0;0;0;0;0;1;0
236;1384;0;0;0;0;0;0;1;0
236;1391;1;0;0;0;1;0;2;0
236;1398;0;0;1;0;0;1;2;1
236;1399;0;0;0;0;0;0;2;2
236;1410;0;0;0;0;0;0;2;2
236;1433;0;0;0;0;0;0;2;1
236;1438;0;0;0;0;0;0;2;2
236;1443;0;0;1;0;0;0;2;3
236;1444;0;0;0;0;0;0;2;3
236;1453;0;0;0;0;0;0;2;4
236;1476;0;0;0;0;0;0;2;5
236;1488;1;0;0;0;1;0;3;5
237;1300;0;0;0;0;0;0;0;0
237;1327;0;0;0;0;0;0;0;0
237;1353;0;0;1;0;0;0;0;1
237;1378;0;0;1;0;0;0;0;2
237;1452;0;0;1;2;0;0;0;1
237;1517;0;0;1;1;0;0;0;1
237;1518;1;0;0;0;0;0;1;1
238;1328;0;0;0;0;0;0;0;0
239;1354;0;0;0;0;0;0;0;0
239;1362;1;0;0;0;1;0;1;0
240;1357;0;0;0;0;0;0;0;0
240;1360;1;0;0;0;0;0;1;0
240;1361;1;0;0;0;0;0;2;0
241;1368;0;0;0;0;0;0;0;0
241;1372;1;0;0;0;0;0;1;0
241;1414;0;0;1;0;0;0;1;1
241;1445;0;0;0;1;0;0;1;0
241;1619;0;1;0;0;0;0;0;0
242;1379;0;0;0;0;0;0;0;0
242;1392;1;0;0;0;0;0;1;0
242;1396;1;0;0;0;0;0;2;0
243;1382;0;0;0;0;0;0;0;0
243;1395;1;0;0;0;0;0;1;0
244;1448;0;0;0;0;0;0;0;0
244;1449;1;0;0;0;0;0;1;0
244;1464;1;0;0;0;0;0;2;0
244;1492;1;0;0;0;0;0;3;0
244;1506;1;0;0;0;0;0;4;0
245;1457;0;0;0;0;0;0;0;0
245;1461;1;0;0;0;0;0;1;0
245;1509;1;1;0;0;0;0;1;0
245;1527;0;0;1;0;0;0;1;1
245;1545;0;0;1;0;0;0;1;2
246;1459;0;0;0;0;0;0;0;0
246;1493;1;0;0;0;0;0;1;0
246;1505;1;1;0;0;0;0;1;0
246;1507;0;0;0;0;0;0;1;0
246;1514;0;1;1;0;0;0;0;1
246;1515;1;0;0;0;0;0;1;1
246;1537;0;1;1;1;0;0;0;1
246;1539;1;0;0;0;1;0;1;1
246;1552;0;1;1;0;0;1;0;2
246;1553;1;0;0;0;0;0;1;2
246;1554;1;0;0;0;0;0;2;2
246;1600;0;2;0;2;0;0;0;0
246;1602;0;0;0;0;0;0;0;0
246;1611;0;0;0;0;0;0;0;0
246;1613;0;0;0;0;0;0;0;0
246;1618;1;0;0;0;0;0;1;0
246;1627;1;1;0;0;0;0;1;0
246;1641;0;1;0;0;0;0;0;0
246;1662;0;0;1;0;0;0;0;1
246;1663;0;0;0;0;0;0;0;1
246;1665;1;0;0;0;0;0;1;1
246;1674;1;1;0;1;0;0;1;0
246;1675;0;0;0;0;0;0;1;0
246;1676;0;0;0;0;0;0;1;0
246;1677;0;0;0;0;0;0;1;0
246;1678;0;0;0;0;0;0;1;0
246;1719;1;1;0;0;0;0;1;0
247;1523;0;0;0;0;0;0;0;0
247;1524;1;0;0;0;0;0;1;0
247;1535;0;0;0;0;0;0;1;0
247;1536;0;0;0;0;0;0;1;0
247;1542;0;0;0;0;0;0;1;0
247;1544;0;0;0;0;0;0;1;0
247;1546;0;0;0;0;0;0;1;0
247;1547;0;0;0;0;0;0;1;0
248;1540;0;0;0;0;0;0;0;0
249;1557;0;0;0;0;0;0;0;0
249;1558;1;0;0;0;0;0;1;0
249;1569;0;1;0;0;0;0;0;0
249;1570;0;0;0;0;0;0;0;0
249;1571;0;0;0;0;0;0;0;0
249;1575;1;0;0;0;0;0;1;0
250;1556;0;0;0;0;0;0;0;0
250;1559;1;0;0;0;0;0;1;0
250;1560;1;0;0;0;0;0;2;0
250;1561;0;1;0;0;0;0;1;0
250;1562;1;0;0;0;0;0;2;0
250;1563;1;0;0;0;0;0;3;0
250;1566;0;0;0;0;0;0;3;0
250;1572;0;1;0;0;0;0;2;0
250;1573;1;0;0;0;0;0;3;0
251;1564;0;0;0;0;0;0;0;0
251;1565;1;0;0;0;0;0;1;0
251;1567;0;1;1;0;0;0;0;1
251;1568;1;0;0;0;0;0;1;1
251;1576;0;1;1;1;0;0;0;1
252;1577;0;0;0;0;0;0;0;0
252;1578;1;0;0;0;2;0;1;0
252;1579;0;0;1;0;0;2;1;1
252;1628;1;0;0;1;2;0;2;0
253;1580;0;0;0;0;0;0;0;0
253;1582;1;0;0;0;0;0;1;0
253;1583;1;0;0;0;0;0;2;0
253;1601;0;2;1;0;0;0;0;1
253;1603;0;0;0;0;0;0;0;1
253;1605;1;0;0;0;0;0;1;1
253;1614;0;1;1;0;0;0;0;2
253;1617;1;0;0;0;0;0;1;2
253;1629;0;1;0;1;0;0;0;1
253;1630;0;0;0;0;0;0;0;1
253;1631;1;0;0;0;0;0;1;1
253;1634;1;1;0;1;0;0;1;0
254;1581;0;0;0;0;0;0;0;0
254;1596;0;0;1;0;0;0;0;1
254;1597;1;0;0;0;0;0;1;1
254;1606;0;1;1;1;0;0;0;1
254;1608;1;0;0;1;0;0;1;0
254;1615;0;0;1;0;0;0;1;1
256;1585;0;0;0;0;0;0;0;0
256;1587;1;0;0;0;0;0;1;0
256;1598;1;1;0;0;0;0;1;0
256;1607;0;0;1;0;0;0;1;1
256;1623;0;1;1;1;0;0;0;1
256;1625;1;0;0;0;0;0;1;1
256;1633;0;0;0;0;2;0;1;1
257;1586;0;0;0;0;0;0;0;0
257;1595;1;0;0;0;0;0;1;0
257;1604;1;1;0;0;0;0;1;0
257;1610;1;1;0;0;0;0;1;0
258;1588;0;0;0;0;0;0;0;0
258;1620;1;0;0;0;0;0;1;0
258;1622;1;0;0;0;0;0;2;0
258;1637;0;0;1;0;0;0;2;1
258;1658;0;0;0;0;0;0;2;1
259;1609;0;0;0;0;0;0;0;0
259;1621;0;0;1;0;0;0;0;1
259;1636;0;0;1;1;0;0;0;1
259;1639;1;0;0;0;2;0;1;1
259;1650;0;0;0;0;0;0;1;1
260;1624;0;0;0;0;0;0;0;0
260;1626;1;0;0;0;0;0;1;0
260;1632;0;1;1;0;0;0;0;1
260;1635;1;0;0;0;0;0;1;1
261;1638;0;0;0;0;0;0;0;0
261;1645;0;0;1;0;0;0;0;1
261;1654;0;0;1;0;0;0;0;2
261;1660;0;0;1;1;0;0;0;2
263;1656;0;0;0;0;0;0;0;0
263;1657;1;0;0;0;0;0;1;0
264;1659;0;0;0;0;0;0;0;0
264;1661;0;0;1;0;0;0;0;1
265;1664;0;0;0;0;0;0;0;0
265;1668;1;0;0;0;0;0;1;0
265;1671;1;0;0;0;0;0;2;0
265;1727;1;0;0;0;0;0;3;0
265;1729;0;2;0;0;1;0;1;0
265;1730;1;0;0;0;0;0;2;0
265;1731;0;1;0;0;0;1;1;0
265;1734;1;0;0;0;0;0;2;0
267;1667;0;0;0;0;0;0;0;0
267;1669;0;0;1;0;0;0;0;1
267;1673;0;0;1;1;0;0;0;1
267;1680;1;0;0;0;2;0;1;1
268;1679;0;0;0;0;0;0;0;0
268;1682;1;0;0;0;0;0;1;0
268;1721;0;1;1;0;0;0;0;1
268;1723;1;0;0;0;0;0;1;1
269;1681;0;0;0;0;0;0;0;0
269;1683;1;0;0;0;0;0;1;0
269;1703;1;1;0;0;0;0;1;0
269;1715;1;1;0;0;0;0;1;0
269;1716;0;1;1;0;0;0;0;1
269;1717;1;0;0;0;2;0;1;1
269;1726;1;0;0;0;0;0;2;1
270;1684;0;0;0;0;0;0;0;0
270;1698;1;0;0;0;0;0;1;0
270;1705;1;1;0;0;0;0;1;0
270;1725;1;1;0;0;0;0;1;0
271;1685;0;0;0;0;0;0;0;0
271;1695;1;0;0;0;0;0;1;0
271;1699;0;0;0;0;0;0;1;0
272;1688;0;0;0;0;0;0;0;0
272;1704;1;0;0;0;0;0;1;0
272;1743;1;0;0;0;0;0;2;0
272;1753;0;1;0;0;0;0;1;0
272;1754;0;1;0;0;0;0;0;0
272;1755;1;0;0;0;0;0;1;0
273;1690;0;0;0;0;0;0;0;0
273;1701;0;0;1;0;0;0;0;1
273;1702;1;0;0;0;0;0;1;1
273;1748;0;0;0;0;1;0;1;1
274;1689;0;0;0;0;0;0;0;0
274;1697;1;0;0;0;0;0;1;0
274;1706;0;1;1;0;0;0;0;1
274;1720;1;0;0;1;0;0;1;0
274;1722;1;0;0;0;0;0;2;0
275;1692;0;0;0;0;0;0;0;0
275;1710;1;0;0;0;0;0;1;0
275;1713;1;0;0;0;0;0;2;0
276;1707;0;0;0;0;0;0;0;0
276;1732;0;0;1;0;0;0;0;1
276;1733;1;0;0;0;2;0;1;1
276;1736;0;1;0;0;0;2;0;1
276;1737;1;0;0;0;2;0;1;1
276;1757;0;1;0;0;0;2;0;1
276;1758;1;0;0;0;3;0;1;1
277;1708;0;0;0;0;0;0;0;0
277;1950;0;0;0;0;0;0;0;0
278;1709;0;0;0;0;0;0;0;0
278;1739;0;0;1;0;0;0;0;1
278;1742;1;0;0;0;2;0;1;1
279;1711;0;0;0;0;0;0;0;0
279;1714;1;0;0;0;0;0;1;0
279;1724;0;0;1;0;0;0;1;1
279;1741;0;0;0;0;0;0;1;1
280;1712;0;0;0;0;0;0;0;0
280;1718;0;0;1;0;0;0;0;1
280;1728;0;0;1;1;0;0;0;1
281;1735;0;0;0;0;0;0;0;0
281;1738;0;0;0;0;0;0;0;0
281;1740;1;0;0;0;0;0;1;0
281;1745;1;0;0;0;1;0;2;0
282;1746;0;0;0;0;0;0;0;0
282;1747;1;0;0;0;0;0;1;0
282;1749;1;0;0;0;0;0;2;0
282;1750;0;1;0;0;0;0;1;0
282;1751;1;0;0;0;0;0;2;0
282;1752;1;0;0;0;0;0;3;0
283;1756;0;0;0;0;0;0;0;0
283;1759;0;0;0;0;0;0;0;0
283;1760;0;0;0;0;0;0;0;0
283;1761;1;0;0;0;0;0;1;0
284;1762;0;0;0;0;0;0;0;0
284;1765;1;0;0;0;0;0;1;0
284;1784;1;0;0;0;0;0;2;0
285;1763;0;0;0;0;0;0;0;0
285;1766;1;0;0;0;0;0;1;0
285;1767;1;1;0;0;0;0;1;0
286;1764;0;0;0;0;0;0;0;0
286;1772;1;0;0;0;0;0;1;0
286;1773;1;0;0;0;0;0;2;0
286;1776;1;0;0;0;0;0;3;0
287;1768;0;0;0;0;0;0;0;0
287;1770;1;0;0;0;1;0;1;0
287;1775;0;0;0;0;2;1;1;0
287;1780;0;0;0;0;1;0;1;0
287;1783;0;0;0;0;0;0;1;0
288;1769;0;0;0;0;0;0;0;0
288;1778;1;0;0;0;0;0;1;0
288;1839;0;1;0;0;0;0;0;0
288;1842;0;0;0;0;0;0;0;0
288;1845;1;0;0;0;0;0;1;0
288;1847;1;1;0;0;0;0;1;0
288;1896;0;1;1;0;0;0;0;1
288;1897;0;0;1;0;0;0;0;2
288;1898;0;0;1;0;0;0;0;3
288;1901;0;0;1;0;0;0;0;4
288;1905;0;0;0;4;0;0;0;0
288;1919;0;0;1;0;0;0;0;1
288;1922;1;0;0;0;0;0;1;1
288;1926;1;1;0;0;0;0;1;1
288;1927;1;0;0;0;0;0;2;1
288;1931;1;2;0;1;0;0;1;0
288;1932;0;0;0;0;0;0;1;0
288;1933;0;0;0;0;0;0;1;0
288;1939;1;1;0;0;0;0;1;0
288;1946;0;0;0;0;0;0;1;0
288;1948;0;0;1;0;0;0;1;1
288;1953;0;0;0;0;0;0;1;1
288;1954;0;0;0;0;0;0;1;1
289;1771;0;0;0;0;0;0;0;0
289;1774;1;0;0;0;0;0;1;0
289;1777;0;1;1;0;0;0;0;1
289;1779;1;0;0;0;0;0;1;1
289;1782;1;0;0;0;0;0;2;1
290;1781;0;0;0;0;0;0;0;0
290;1799;1;0;0;0;0;0;1;0
290;1803;1;1;0;0;0;0;1;0
290;1814;1;0;0;0;0;0;2;0
290;1831;0;1;1;0;0;0;1;1
290;1832;1;0;0;0;0;0;2;1
290;1849;0;2;0;1;0;0;0;0
290;1852;1;0;0;0;0;0;1;0
290;1853;0;0;0;0;0;0;1;0
290;1854;0;0;0;0;0;0;1;0
290;1855;1;0;0;0;0;0;2;0
290;1856;1;1;0;0;0;0;2;0
290;1858;0;0;0;0;0;0;2;0
290;1859;0;0;0;0;0;0;2;0
290;1889;0;2;1;0;0;0;0;1
290;1890;0;0;0;0;0;0;0;1
290;1914;0;0;0;0;0;0;0;1
290;1915;0;0;0;0;0;0;0;1
290;1916;0;0;0;0;0;0;0;1
290;1917;1;0;0;0;0;0;1;1
290;1918;0;0;0;0;0;0;1;1
291;1785;0;0;0;0;0;0;0;0
291;1788;1;0;0;0;3;0;1;0
291;1793;1;0;0;0;0;0;2;0
291;1798;0;0;1;0;0;3;2;1
292;1786;0;0;0;0;0;0;0;0
292;1787;0;0;0;0;0;0;0;0
292;1789;1;0;0;0;3;0;1;0
292;1792;0;0;0;0;0;3;1;0
292;1794;1;0;0;0;3;0;2;0
292;1797;0;0;1;0;0;3;2;1
293;1790;0;0;0;0;0;0;0;0
293;1821;0;0;1;0;0;0;0;1
293;1836;0;0;1;1;0;0;0;1
293;1837;1;0;0;0;0;0;1;1
293;1863;0;1;1;0;0;0;0;2
293;1866;0;0;1;1;0;0;0;2
293;1874;0;0;1;1;0;0;0;2
293;1876;1;0;0;0;0;0;1;2
293;1882;1;1;0;1;0;0;1;1
293;1892;0;1;1;1;0;0;0;1
293;1893;0;0;0;0;0;0;0;1
293;1894;0;0;0;0;0;0;0;2
293;1895;0;0;0;0;0;0;0;2
293;1904;1;0;0;1;0;0;1;0
293;1908;0;0;1;0;0;0;1;1
293;1909;0;0;0;0;0;0;1;1
293;1911;1;1;0;1;0;0;1;0
293;1912;0;0;0;0;0;0;1;0
293;1913;0;0;0;0;0;0;1;0
293;1920;0;0;0;0;0;0;1;0
293;1937;0;1;1;0;0;0;0;1
293;1938;0;0;0;0;0;0;0;1
294;1791;0;0;0;0;0;0;0;0
294;1795;1;0;0;0;1;0;1;0
295;1796;0;0;0;0;0;0;0;0
295;1809;0;0;1;0;0;0;0;1
295;1828;1;0;0;1;0;0;1;0
295;1838;1;0;0;0;0;0;2;0
295;1844;1;2;0;0;0;0;1;0
295;1875;1;1;0;0;0;0;1;0
295;1924;0;1;1;0;0;0;0;1
296;1800;0;0;0;0;0;0;0;0
296;1801;1;0;0;0;0;0;1;0
296;1804;1;1;0;0;0;0;1;0
296;1807;1;0;0;0;0;0;2;0
297;1802;0;0;0;0;0;0;0;0
297;1813;0;0;1;0;0;0;0;1
297;1825;0;0;1;1;0;0;0;1
297;1835;0;0;1;1;0;0;0;1
297;1841;1;0;0;1;0;0;1;0
297;1848;0;0;0;0;0;0;1;0
297;1857;0;0;1;0;0;0;1;1
297;1862;1;0;0;0;1;0;2;1
297;1877;0;2;1;1;0;1;0;1
297;1887;0;0;0;1;0;0;0;0
297;1888;0;0;0;0;0;0;0;0
298;1805;0;0;0;0;0;0;0;0
298;1806;1;0;0;0;0;0;1;0
298;1808;1;1;0;0;3;0;1;0
298;1810;0;1;1;0;0;3;0;1
298;1811;0;0;0;0;0;0;0;1
298;1812;1;0;0;0;0;0;1;1
300;1815;0;0;0;0;0;0;0;0
300;1816;0;0;1;0;0;0;0;1
300;1817;1;0;0;0;2;0;1;1
300;1829;0;1;0;1;0;2;0;0
300;1830;1;0;0;0;1;0;1;0
300;1833;0;0;0;0;0;1;1;0
300;1834;1;0;0;0;1;0;2;0
300;1850;0;2;0;0;0;1;0;0
300;1851;0;0;0;0;0;0;0;0
301;1818;0;0;0;0;0;0;0;0
301;1840;0;0;1;0;0;0;0;1
302;1819;0;0;0;0;0;0;0;0
302;1902;1;0;0;0;0;0;1;0
302;1903;1;0;0;0;0;0;2;0
302;1906;0;0;1;0;0;0;2;1
302;1910;0;0;1;1;0;0;2;1
302;1921;0;0;1;1;0;0;2;1
302;1928;0;2;1;1;0;0;0;1
302;1929;0;0;0;0;0;0;0;1
302;1935;0;0;1;1;0;0;0;1
302;1936;0;0;0;0;0;0;0;1
303;1820;0;0;0;0;0;0;0;0
303;1822;0;0;0;0;0;0;0;0
303;1824;0;0;0;0;0;0;0;0
303;1826;0;0;0;0;0;0;0;0
303;1827;0;0;0;0;0;0;0;0
304;1823;0;0;0;0;0;0;0;0
304;1871;1;0;0;0;0;0;1;0
304;1880;1;0;0;0;0;0;2;0
304;1925;1;1;0;0;0;0;2;0
304;1942;1;0;0;0;0;0;3;0
304;1945;1;1;0;0;0;0;3;0
305;1843;0;0;0;0;0;0;0;0
305;1878;1;0;0;0;0;0;1;0
305;1891;1;1;0;0;0;0;1;0
305;1899;0;0;0;0;0;0;1;0
305;1900;0;0;0;0;0;0;1;0
305;1907;0;0;1;0;0;0;1;1
305;1923;0;0;0;1;0;0;1;0
305;1930;0;0;0;0;0;0;1;0
305;1943;0;0;0;0;0;0;1;0
305;1944;1;0;0;0;0;0;2;0
306;1846;0;0;0;0;0;0;0;0
307;1860;0;0;0;0;0;0;0;0
307;1861;1;0;0;0;0;0;1;0
307;1869;1;1;0;0;3;0;1;0
308;1868;0;0;0;0;0;0;0;0
308;1870;1;0;0;0;0;0;1;0
309;1872;0;0;0;0;0;0;0;0
309;1873;1;0;0;0;0;0;1;0
309;1883;1;1;0;0;0;0;1;0
309;1884;0;0;0;0;0;0;1;0
309;1885;0;0;0;0;0;0;1;0
309;1886;1;0;0;0;0;0;2;0
310;1934;0;0;0;0;0;0;0;0
310;1940;0;0;1;0;0;0;0;1
310;1941;1;0;0;0;2;0;1;1
311;1947;0;0;0;0;0;0;0;0
311;1949;1;0;0;0;0;0;1;0
311;1951;1;1;0;0;0;0;1;0
311;1952;1;0;0;0;0;0;2;0
312;1955;0;0;0;0;0;0;0;0
312;1956;1;0;0;0;2;0;1;0
312;1957;1;0;0;0;0;0;2;0
312;1958;0;2;1;0;0;2;0;1
312;1959;0;0;1;0;0;0;0;2
312;1960;0;0;0;1;0;0;0;1
312;1961;0;0;0;0;0;0;0;1
312;1962;1;0;0;1;0;0;1;0
312;1963;1;0;0;0;0;0;2;0
312;1964;0;0;0;0;0;0;2;0
312;1965;1;2;0;0;0;0;1;0
312;1966;0;0;0;0;0;0;1;0
312;1967;0;1;1;0;0;0;0;1
312;1968;0;0;0;0;0;0;0;1
312;1969;0;0;1;1;0;0;0;1
312;1970;0;0;0;0;0;0;0;1
312;1971;0;0;1;1;0;0;0;1
312;1972;0;0;0;0;0;0;0;1
312;1973;0;0;1;1;0;0;0;1
312;1974;0;0;0;0;0;0;0;1
312;1975;0;0;0;0;0;0;0;1
312;1976;1;0;0;0;0;0;1;1
312;1977;1;0;0;0;0;0;2;1
312;1978;0;0;0;0;0;0;2;1
312;1979;1;2;0;1;0;0;1;0
312;1980;1;1;0;0;0;0;1;0
312;1981;1;1;0;0;0;0;1;0
312;1982;1;1;0;0;0;0;1;0
312;1983;0;1;1;0;0;0;0;1
312;1984;0;0;1;1;0;0;0;1
312;1985;0;0;0;0;0;0;0;1
312;1986;1;0;0;0;0;0;1;1
312;1987;0;0;0;0;0;0;1;1
313;1988;0;0;0;0;0;0;0;0
313;1989;1;0;0;0;3;0;1;0
313;1990;1;1;0;0;0;2;1;0
313;1991;0;1;1;0;0;1;0;1
313;1992;1;0;0;0;3;0;1;1
313;1993;0;1;1;1;0;3;0;1
313;1994;0;0;1;1;0;0;0;1
313;1995;0;0;1;1;0;0;0;1
313;1996;0;0;1;1;0;0;0;1
313;1997;0;0;0;0;0;0;0;1
313;1998;0;0;1;1;0;0;0;1
313;1999;0;0;0;0;0;0;0;1
313;2000;0;0;1;1;0;0;0;1
313;2001;0;0;0;0;0;0;0;1
314;2002;0;0;0;0;0;0;0;0
314;2003;0;0;1;0;0;0;0;1
314;2004;1;0;0;0;0;0;1;1
314;2005;1;1;0;1;0;0;1;0
314;2006;0;0;1;0;0;0;1;1
314;2007;0;1;0;0;0;0;0;1
314;2008;1;0;0;0;3;0;1;1
315;2009;0;0;0;0;0;0;0;0
315;2010;1;0;0;0;0;0;1;0
315;2011;1;0;0;0;0;0;2;0
315;2012;0;1;0;0;0;0;1;0
315;2013;1;0;0;0;0;0;2;0
315;2014;1;0;0;0;0;0;3;0
315;2015;1;0;0;0;0;0;4;0
315;2016;1;1;0;0;0;0;4;0
315;2017;0;3;0;0;0;0;1;0
315;2018;1;0;0;0;0;0;2;0
315;2019;1;0;0;0;0;0;3;0
315;2020;1;3;0;0;0;0;1;0
315;2021;1;0;0;0;0;0;2;0
315;2022;0;2;1;0;0;0;0;1
315;2023;1;0;0;0;0;0;1;1
315;2024;0;1;1;0;0;0;0;2
315;2025;0;0;0;1;0;0;0;1
315;2026;0;0;0;0;0;0;0;1
315;2027;1;0;0;0;0;0;1;1
315;2028;1;0;0;0;0;0;2;1
316;2029;0;0;0;0;0;0;0;0
316;2030;1;0;0;0;0;0;1;0
316;2031;1;1;0;0;0;0;1;0
316;2032;1;0;0;0;0;0;2;0
317;2033;0;0;0;0;0;0;0;0
317;2043;0;0;1;0;0;0;0;1
317;2051;1;0;0;1;1;0;1;0
317;2053;1;0;0;0;0;0;2;0
317;2058;1;2;0;0;0;1;1;0
317;2059;1;0;0;0;0;0;2;0
317;2091;1;2;0;0;1;0;1;0
317;2097;1;1;0;0;0;1;1;0
317;2101;1;0;0;0;0;0;2;0
317;2122;1;0;0;0;0;0;3;0
317;2125;0;3;1;0;0;0;0;1
317;2127;1;0;0;0;0;0;1;1
317;2145;0;1;1;1;0;0;0;1
317;2149;1;0;0;0;3;0;1;1
317;2159;0;0;0;0;0;3;1;1
317;2161;1;1;0;1;0;0;1;0
317;2165;0;1;1;0;0;0;0;1
317;2171;1;0;0;0;0;0;1;1
317;2178;1;0;0;0;0;0;2;1
317;2189;0;2;1;0;0;0;0;2
317;2194;0;0;0;0;0;0;0;2
317;2195;0;0;1;1;0;0;0;2
317;2204;0;0;1;1;0;0;0;2
319;2034;0;0;0;0;0;0;0;0
320;2035;0;0;0;0;0;0;0;0
321;2036;0;0;0;0;0;0;0;0
327;2039;0;0;0;0;0;0;0;0
327;2042;0;0;1;0;0;0;0;1
329;2040;0;0;0;0;0;0;0;0
329;2546;0;0;0;0;0;0;0;0
329;2548;1;0;0;0;0;0;1;0
331;2037;0;0;0;0;0;0;0;0
331;2242;0;0;0;0;0;0;0;0
331;2249;1;0;0;0;0;0;1;0
331;2251;1;0;0;0;0;0;2;0
331;2266;1;0;0;0;0;0;3;0
331;2325;1;3;0;0;0;0;1;0
331;2407;1;1;0;0;0;0;1;0
331;2535;1;1;0;0;0;0;1;0
331;2579;0;1;0;0;0;0;0;0
331;2587;1;0;0;0;0;0;1;0
331;2614;0;0;0;0;0;0;1;0
331;2616;0;1;0;0;0;0;0;0
331;2617;0;0;0;0;0;0;0;0
331;2726;0;0;0;0;0;0;0;0
333;2041;0;0;0;0;0;0;0;0
333;2096;0;0;1;0;0;0;0;2
333;2124;0;0;1;1;0;0;0;1
333;2133;1;0;0;0;0;0;1;1
333;2220;0;0;0;0;0;0;1;1
336;2049;0;0;0;0;0;0;0;0
338;2046;0;0;0;0;0;0;0;0
338;2074;1;0;0;0;0;0;1;0
338;2075;1;0;0;0;0;0;2;0
338;2078;0;1;0;0;0;0;1;0
338;2079;1;0;0;0;0;0;2;0
338;2081;0;1;0;0;0;0;1;0
338;2082;0;0;0;0;0;0;1;0
338;2083;1;0;0;0;0;0;2;0
338;2094;1;2;0;0;0;0;1;0
338;2102;2;1;0;0;0;0;2;0
338;2103;0;1;0;0;0;0;1;0
338;2118;1;0;0;0;0;0;2;0
338;2163;1;2;0;0;0;0;1;0
338;2174;0;1;1;0;0;0;0;1
338;2176;0;0;0;0;0;0;0;1
338;2179;0;0;0;0;0;0;0;1
338;2180;1;0;0;0;0;0;1;1
338;2181;0;0;0;0;0;0;1;1
338;2192;0;1;1;0;0;0;0;2
338;2193;0;0;0;0;0;0;0;2
338;2198;0;0;0;0;0;0;0;2
338;2199;0;0;0;0;0;0;0;2
338;2207;0;0;0;1;0;0;0;1
338;2208;0;0;0;0;0;0;0;1
338;2209;0;0;0;0;0;0;0;1
338;2210;0;0;0;0;0;0;0;1
338;2211;0;0;0;0;0;0;0;1
338;2212;0;0;0;0;0;0;0;1
338;2213;0;0;0;0;0;0;0;1
339;2066;0;0;0;0;0;0;0;0
339;2068;0;0;1;0;0;0;0;1
340;2056;0;0;0;0;0;0;0;0
340;2070;1;0;0;0;0;0;1;0
340;2071;1;0;0;0;0;0;2;0
340;2087;0;0;0;0;0;0;2;0
340;2088;0;0;0;0;0;0;2;0
340;2089;0;0;0;0;0;0;2;0
340;2112;0;1;0;0;0;0;1;0
340;2113;1;0;0;0;0;0;2;0
340;2120;1;0;0;0;0;0;3;0
340;2151;1;3;1;0;0;0;1;1
341;2052;0;0;0;0;0;0;0;0
341;2205;0;0;1;0;0;0;0;1
341;2206;0;0;1;0;0;0;0;2
341;2230;0;0;0;1;0;0;0;1
342;2055;0;0;0;0;0;0;0;0
342;2084;1;0;0;0;0;0;1;0
342;2086;1;0;0;0;0;0;2;0
342;2093;1;2;0;0;1;0;1;0
342;2106;0;1;0;0;0;1;0;0
342;2107;0;0;0;0;0;0;0;0
342;2108;0;0;0;0;0;0;0;0
342;2109;0;0;0;0;0;0;0;0
342;2110;1;0;0;0;0;0;1;0
342;2111;1;0;0;0;0;0;2;0
343;2067;0;0;0;0;0;0;0;0
344;2064;0;0;0;0;0;0;0;0
345;2085;1;0;0;0;0;0;1;0
346;2073;0;0;0;0;0;0;0;0
346;2077;1;0;0;0;0;0;1;0
346;2080;1;0;0;0;0;0;2;0
346;2104;1;2;0;0;0;0;1;0
346;2105;1;0;0;0;0;0;2;0
347;2072;0;0;0;0;0;0;0;0
347;2115;1;0;0;0;0;0;1;0
347;2116;1;0;0;0;0;0;2;0
347;2147;0;2;0;0;0;0;0;0
347;2148;0;0;0;0;0;0;0;0
347;2164;0;0;0;0;0;0;0;0
348;2076;0;0;0;0;0;0;0;0
349;2099;0;0;0;0;0;0;0;0
350;2119;0;0;0;0;0;0;0;0
351;2126;0;0;0;0;0;0;0;0
352;2158;0;0;0;0;0;0;0;0
353;2216;0;0;0;0;0;0;0;0
354;2217;0;0;0;0;0;0;0;0
354;2225;0;0;0;0;0;0;0;0
354;2313;0;0;0;0;0;0;0;0
354;2315;1;0;0;0;0;0;1;0
354;2320;1;0;0;0;0;0;2;0
354;2323;0;1;0;0;0;0;1;0
354;2326;0;0;0;0;0;0;1;0
354;2327;0;0;0;0;0;0;1;0
354;2344;0;0;0;0;0;0;1;0
354;2345;0;0;0;0;0;0;1;0
354;2346;0;0;0;0;0;0;1;0
354;2348;1;0;0;0;0;0;2;0
354;2491;1;1;0;0;1;0;2;0
